type,time,channel,note,velocity,pitch  
note_on,112.38158893585205,1,61,127,
note_off,112.39650368690491,2,51,64,
pitchwheel,112.40242004394531,1,,,0
note_off,112.43017601966858,0,64,64,
pitchwheel,112.48712086677551,0,,,-7
note_on,112.48743605613708,0,64,127,
note_off,112.51629996299744,0,64,64,
pitchwheel,112.561274766922,0,,,-21
note_on,112.56172490119934,0,64,127,
note_off,112.5923798084259,1,61,64,
pitchwheel,112.59339380264282,1,,,4
note_on,112.59373378753662,1,61,127,
note_off,112.61045408248901,0,64,64,
pitchwheel,112.61438798904419,1,,,0
pitchwheel,112.66507291793823,0,,,-7
note_on,112.66546893119812,0,64,127,
note_off,112.68650984764099,3,52,64,
pitchwheel,112.72645092010498,0,,,0
pitchwheel,112.73753499984741,3,,,-31
note_on,112.73794388771057,3,52,127,
note_off,112.80029487609863,0,64,64,
pitchwheel,112.84908080101013,0,,,-7
note_on,112.84951090812683,0,64,127,
note_off,112.87439489364624,1,61,64,
pitchwheel,112.94545483589172,1,,,-14
note_on,112.94592785835266,1,59,113,
pitchwheel,112.95256972312927,4,,,0
note_off,113.09455180168152,5,40,64,
note_off,113.11027002334595,1,59,64,
note_off,113.11210870742798,0,64,64,
pitchwheel,113.13940405845642,5,,,-20
note_on,113.13969779014587,5,40,127,
pitchwheel,113.21112489700317,0,,,132
note_on,113.2112877368927,0,67,117,
note_off,113.24236965179443,0,67,64,
pitchwheel,113.25924777984619,2,,,132
note_on,113.25956201553345,2,55,31,
pitchwheel,113.28232097625732,2,,,348
pitchwheel,113.31231999397278,2,,,461
pitchwheel,113.31900596618652,0,,,115
note_on,113.3194010257721,0,67,127,
pitchwheel,113.34731388092041,1,,,146
note_on,113.34771585464478,1,63,68,
note_off,113.35623979568481,2,55,64,
note_off,113.36014699935913,0,67,64,
pitchwheel,113.41332674026489,0,,,-23
note_on,113.41368198394775,0,68,127,
pitchwheel,113.42633771896362,1,,,187
note_off,113.44258785247803,1,63,64,
pitchwheel,113.44392991065979,1,,,12
note_on,113.44426989555359,1,64,127,
note_off,113.45251083374023,3,52,64,
pitchwheel,113.45624876022339,1,,,0
pitchwheel,113.49520587921143,3,,,-25
note_on,113.49556875228882,3,55,127,
note_off,113.51265001296997,3,55,64,
pitchwheel,113.51412892341614,3,,,-53
note_on,113.51452803611755,3,52,127,
note_off,113.55435395240784,0,68,64,
pitchwheel,113.62326574325562,2,,,37
note_on,113.62375283241272,2,56,61,
pitchwheel,113.6271448135376,0,,,10
note_on,113.62752270698547,0,68,127,
pitchwheel,113.63022184371948,0,,,0
note_off,113.65616178512573,0,68,64,
pitchwheel,113.65698480606079,2,,,74
pitchwheel,113.71650695800781,2,,,-25
pitchwheel,113.74229574203491,2,,,61
pitchwheel,113.76625680923462,2,,,-115
pitchwheel,113.79118394851685,0,,,-5
note_on,113.79157495498657,0,68,127,
note_off,113.79226875305176,1,64,64,
note_off,113.79839181900024,2,56,64,
pitchwheel,113.8162670135498,0,,,0
pitchwheel,113.86332893371582,1,,,21
note_on,113.86377382278442,1,64,127,
note_off,113.89617896080017,0,68,64,
pitchwheel,113.93519377708435,0,,,143
note_on,113.93556880950928,0,68,122,
pitchwheel,113.95817279815674,0,,,186
note_off,113.99629068374634,0,68,64,
pitchwheel,113.99761390686035,0,,,10
note_on,113.99800181388855,0,68,127,
pitchwheel,114.04264402389526,0,,,0
note_off,114.0543417930603,1,64,64,
pitchwheel,114.08566188812256,1,,,21
note_on,114.08591890335083,1,64,127,
note_off,114.11025381088257,0,68,64,
pitchwheel,114.17896604537964,0,,,10
note_on,114.17914080619812,0,68,93,
pitchwheel,114.19440484046936,0,,,0
note_off,114.20439076423645,1,64,64,
pitchwheel,114.2059977054596,1,,,21
note_on,114.20637273788452,1,64,117,
note_off,114.21446990966797,3,52,64,
pitchwheel,114.22030186653137,1,,,0
note_off,114.24467301368713,4,45,64,
pitchwheel,114.24627304077148,4,,,-30
note_on,114.24687004089355,4,45,127,
pitchwheel,114.25345373153687,3,,,55
note_on,114.25370287895203,3,52,127,
pitchwheel,114.28060483932495,3,,,-44
pitchwheel,114.29349088668823,2,,,-95
note_on,114.29404282569885,2,52,14,
note_off,114.3003237247467,0,68,64,
note_off,114.34653377532959,2,52,64,
pitchwheel,114.36708474159241,0,,,10
note_on,114.3674099445343,0,68,127,
pitchwheel,114.3783917427063,0,,,0
note_off,114.40231084823608,0,68,64,
pitchwheel,114.43907880783081,0,,,-17
note_on,114.43945288658142,0,68,127,
pitchwheel,114.46646499633789,0,,,0
note_off,114.46704387664795,1,64,64,
pitchwheel,114.46807193756104,1,,,-7
note_on,114.46847891807556,1,64,127,
pitchwheel,114.4743800163269,1,,,0
note_off,114.48025178909302,0,68,64,
pitchwheel,114.56115102767944,0,,,-5
note_on,114.56160688400269,0,68,124,
pitchwheel,114.58825778961182,0,,,0
pitchwheel,114.59346199035645,2,,,-15
note_on,114.59385585784912,2,57,127,
note_off,114.60255479812622,1,64,64,
pitchwheel,114.66932201385498,1,,,21
note_on,114.66977572441101,1,64,127,
note_off,114.68624687194824,0,68,64,
pitchwheel,114.74310564994812,0,,,-5
note_on,114.74369192123413,0,68,127,
note_off,114.79622673988342,0,68,64,
pitchwheel,114.83302783966064,0,,,30
note_on,114.83319687843323,0,68,127,
pitchwheel,114.8446409702301,2,,,-202
pitchwheel,114.85032773017883,0,,,0
note_off,114.86042809486389,1,64,64,
pitchwheel,114.86197996139526,1,,,12
note_on,114.86235690116882,1,64,127,
pitchwheel,114.8784110546112,2,,,-107
note_off,114.9181969165802,0,68,64,
note_off,114.94038772583008,2,57,64,
pitchwheel,114.97510290145874,0,,,30
note_on,114.9754569530487,0,68,127,
pitchwheel,114.99824786186218,0,,,0
pitchwheel,115.05540466308594,2,,,-132
note_on,115.05568385124207,2,57,127,
note_off,115.102303981781,0,68,64,
pitchwheel,115.17039275169373,1,,,0
pitchwheel,115.18314599990845,0,,,-78
note_on,115.18340587615967,0,68,121,
pitchwheel,115.1984589099884,2,,,-184
note_off,115.21414494514465,0,68,64,
pitchwheel,115.22835373878479,2,,,-30
note_off,115.23236203193665,1,64,64,
pitchwheel,115.24709296226501,0,,,-5
note_on,115.2474639415741,0,68,127,
pitchwheel,115.25828289985657,2,,,-118
note_off,115.26834201812744,2,57,64,
pitchwheel,115.27009201049805,0,,,-337
pitchwheel,115.27901792526245,1,,,-1
note_on,115.27937006950378,1,59,111,
note_off,115.28045392036438,0,68,64,
note_off,115.31445407867432,1,59,64,
pitchwheel,115.3731107711792,0,,,-5
note_on,115.37349200248718,0,67,86,
pitchwheel,115.38831090927124,0,,,0
pitchwheel,115.38996291160583,1,,,-5
note_on,115.39032983779907,1,61,82,
note_off,115.39870190620422,5,40,64,
pitchwheel,115.41032385826111,0,,,-102
pitchwheel,115.41189980506897,2,,,94
note_on,115.41232109069824,2,56,35,
pitchwheel,115.41977095603943,5,,,122
note_on,115.41999697685242,5,52,127,
note_off,115.44023990631104,0,67,64,
pitchwheel,115.45042085647583,2,,,41
pitchwheel,115.46457386016846,1,,,0
pitchwheel,115.4864137172699,5,,,-4118
note_off,115.50036573410034,2,56,64,
pitchwheel,115.5411388874054,0,,,-5
note_on,115.54149985313416,0,66,127,
note_off,115.57229804992676,0,66,64,
pitchwheel,115.62118673324585,0,,,-21
note_on,115.62163090705872,0,66,127,
pitchwheel,115.63445997238159,0,,,0
note_off,115.65232682228088,0,66,64,
pitchwheel,115.7152750492096,0,,,-5
note_on,115.71560597419739,0,66,127,
pitchwheel,115.72249484062195,0,,,0
note_off,115.7403028011322,1,61,64,
pitchwheel,115.74196982383728,1,,,-12
note_on,115.74234390258789,1,61,127,
note_off,115.75454497337341,3,52,64,
pitchwheel,115.75825691223145,1,,,0
pitchwheel,115.82945990562439,3,,,-31
note_on,115.82988786697388,3,52,127,
note_off,115.86224579811096,0,66,64,
pitchwheel,115.93919086456299,0,,,-5
note_on,115.93960189819336,0,66,127,
pitchwheel,115.94101572036743,0,,,0
note_off,116.00819993019104,0,66,64,
pitchwheel,116.00962996482849,0,,,8
note_on,116.0101158618927,0,66,127,
note_off,116.05221199989319,0,66,64,
note_off,116.1102967262268,1,61,64,
pitchwheel,116.11508083343506,0,,,-7
note_on,116.11542773246765,0,64,127,
pitchwheel,116.17125296592712,1,,,-5
note_on,116.1717689037323,1,61,127,
pitchwheel,116.18433284759521,1,,,0
note_off,116.24612188339233,0,64,64,
pitchwheel,116.40324401855469,0,,,21
note_on,116.40357780456543,0,64,80,
note_off,116.48835587501526,0,64,64,
pitchwheel,116.48990273475647,0,,,-7
note_on,116.49029469490051,0,64,127,
note_off,116.53457689285278,3,52,64,
pitchwheel,116.58741998672485,3,,,-31
note_on,116.58784890174866,3,52,127,
pitchwheel,116.67641496658325,1,,,107
note_off,116.68640279769897,1,61,64,
pitchwheel,116.79924583435059,1,,,-5
note_on,116.79984474182129,1,61,112,
note_off,116.81610488891602,0,64,64,
pitchwheel,116.86532688140869,0,,,12
note_on,116.86578798294067,0,64,127,
note_off,116.86627197265625,1,61,64,
pitchwheel,116.87634682655334,0,,,0
pitchwheel,116.89944076538086,1,,,4
note_on,116.89989185333252,1,61,127,
pitchwheel,116.90686178207397,1,,,0
pitchwheel,116.97845578193665,1,,,316
pitchwheel,116.9874529838562,2,,,-45
note_on,116.98748683929443,2,59,127,
note_off,117.02048778533936,1,61,64,
pitchwheel,117.0214159488678,2,,,1
pitchwheel,117.11126399040222,1,,,21
note_on,117.11161971092224,1,62,127,
note_off,117.14042806625366,1,62,64,
pitchwheel,117.21516489982605,1,,,21
note_on,117.21547985076904,1,62,127,
pitchwheel,117.23055791854858,1,,,0
note_off,117.24837303161621,1,62,64,
pitchwheel,117.34139394760132,1,,,-43
note_on,117.34179782867432,1,62,127,
pitchwheel,117.36257004737854,1,,,0
note_off,117.3685200214386,3,52,64,
pitchwheel,117.42541790008545,3,,,145
note_on,117.42595481872559,3,52,127,
pitchwheel,117.45262384414673,3,,,-44
note_off,117.48449087142944,1,62,64,
pitchwheel,117.50532293319702,1,,,112
note_on,117.50569987297058,1,62,68,
note_off,117.56654787063599,1,62,64,
pitchwheel,117.56790566444397,1,,,7
note_on,117.56819677352905,1,62,127,
pitchwheel,117.57035493850708,1,,,0
note_off,117.60244393348694,1,62,64,
pitchwheel,117.66528797149658,1,,,25
note_on,117.66593098640442,1,62,127,
note_off,117.69038891792297,0,64,64,
pitchwheel,117.69608092308044,1,,,404
note_off,117.70648193359375,1,62,64,
pitchwheel,117.78129482269287,1,,,21
note_on,117.78177690505981,1,62,127,
pitchwheel,117.79815602302551,2,,,-138
pitchwheel,117.81923794746399,0,,,-167
note_on,117.8195948600769,0,66,14,
note_off,117.83462500572205,4,45,64,
pitchwheel,117.83626174926758,2,,,-533
pitchwheel,117.84612679481506,1,,,-354
pitchwheel,117.858482837677,2,,,-698
pitchwheel,117.8796238899231,4,,,-14
note_on,117.87966799736023,4,45,127,
note_off,117.89857196807861,1,62,64,
note_off,117.94655990600586,0,66,64,
pitchwheel,117.94774293899536,0,,,93
note_on,117.94812393188477,0,66,14,
pitchwheel,118.00133085250854,1,,,4
note_on,118.00210785865784,1,61,127,
note_off,118.034512758255,1,61,64,
pitchwheel,118.10133790969849,1,,,4
note_on,118.10174179077148,1,61,127,
note_off,118.13066077232361,1,61,64,
pitchwheel,118.18534564971924,1,,,4
note_on,118.18588089942932,1,61,127,
pitchwheel,118.19234299659729,1,,,0
note_off,118.21459102630615,2,59,64,
pitchwheel,118.21605086326599,2,,,11
note_on,118.21632695198059,2,57,127,
pitchwheel,118.22849488258362,2,,,0
note_off,118.23885989189148,3,52,64,
pitchwheel,118.29747986793518,3,,,-31
note_on,118.29766297340393,3,52,127,
pitchwheel,118.3724570274353,1,,,281
note_off,118.42634701728821,1,61,64,
note_off,118.46656107902527,0,66,64,
pitchwheel,118.5053129196167,1,,,17
note_on,118.50601196289062,1,61,127,
pitchwheel,118.51829981803894,1,,,0
note_off,118.5562858581543,1,61,64,
pitchwheel,118.55914974212646,0,,,-5
note_on,118.55948901176453,0,66,127,
pitchwheel,118.58845376968384,0,,,0
pitchwheel,118.59733891487122,1,,,-31
note_on,118.59769773483276,1,61,127,
note_off,118.61456799507141,2,57,64,
pitchwheel,118.61836981773376,1,,,0
pitchwheel,118.67545700073242,2,,,11
note_on,118.67602586746216,2,57,127,
pitchwheel,118.69258284568787,2,,,0
note_off,118.72629976272583,1,61,64,
pitchwheel,118.79335403442383,1,,,4
note_on,118.79382872581482,1,61,127,
note_off,118.82649397850037,1,61,64,
pitchwheel,118.86715793609619,1,,,4
note_on,118.86763882637024,1,61,127,
pitchwheel,118.872309923172,1,,,0
note_off,118.88824391365051,0,66,64,
note_off,118.9103307723999,1,61,64,
pitchwheel,118.9132628440857,0,,,-5
note_on,118.91352391242981,0,66,127,
pitchwheel,118.93922781944275,1,,,4
note_on,118.93960285186768,1,61,127,
pitchwheel,118.94838976860046,1,,,0
note_off,118.98512005805969,4,45,64,
pitchwheel,119.02947783470154,4,,,-14
note_on,119.02983593940735,4,45,127,
note_off,119.09069275856018,1,61,64,
pitchwheel,119.15739583969116,1,,,17
note_on,119.15782570838928,1,61,127,
note_off,119.19842100143433,1,61,64,
note_off,119.25435900688171,0,66,64,
pitchwheel,119.26671099662781,3,,,0
pitchwheel,119.2945339679718,3,,,511
pitchwheel,119.31736087799072,1,,,4
note_on,119.31760597229004,1,61,127,
pitchwheel,119.31880283355713,3,,,648
pitchwheel,119.33035969734192,1,,,0
note_off,119.3465039730072,3,52,64,
pitchwheel,119.34825301170349,4,,,18
note_off,119.35837578773499,2,57,64,
pitchwheel,119.35966086387634,2,,,-15
note_on,119.36009502410889,2,57,127,
pitchwheel,119.3923568725586,4,,,-27
pitchwheel,119.39948296546936,3,,,-38
note_on,119.39995789527893,3,54,127,
pitchwheel,119.4253408908844,0,,,-21
note_on,119.42585778236389,0,66,14,
note_off,119.43022084236145,1,61,64,
pitchwheel,119.51117897033691,1,,,-5
note_on,119.51122188568115,1,61,127,
pitchwheel,119.53651690483093,1,,,0
note_off,119.55252575874329,2,57,64,
pitchwheel,119.57540988922119,2,,,100
note_on,119.57578587532043,2,58,98,
note_off,119.61850595474243,1,61,64,
note_off,119.61926674842834,2,58,64,
pitchwheel,119.62047576904297,2,,,11
note_on,119.6212248802185,2,57,127,
pitchwheel,119.64055180549622,2,,,0
pitchwheel,119.68149089813232,1,,,-31
note_on,119.68153190612793,1,61,127,
note_off,119.7024838924408,2,57,64,
pitchwheel,119.7614119052887,2,,,11
note_on,119.76190781593323,2,57,127,
note_off,119.81645584106445,1,61,64,
pitchwheel,119.88143587112427,1,,,17
note_on,119.8819477558136,1,61,127,
note_off,119.93245792388916,1,61,64,
pitchwheel,119.95953583717346,1,,,-31
note_on,119.95957779884338,1,61,127,
note_off,119.98237800598145,0,66,64,
note_off,120.01847672462463,1,61,64,
pitchwheel,120.02146983146667,0,,,8
note_on,120.02173805236816,0,66,127,
pitchwheel,120.03637981414795,0,,,0
pitchwheel,120.05528593063354,1,,,17
note_on,120.0556128025055,1,61,127,
pitchwheel,120.06834387779236,1,,,0
note_off,120.07512593269348,4,45,64,
pitchwheel,120.10248970985413,3,,,-719
pitchwheel,120.12334990501404,4,,,0
note_on,120.12385106086731,4,45,127,
note_off,120.17874383926392,1,61,64,
pitchwheel,120.40119194984436,1,,,4
note_on,120.40132999420166,1,61,127,
pitchwheel,120.40640377998352,1,,,0
note_off,120.44462084770203,2,57,64,
pitchwheel,120.44619870185852,2,,,-74
note_on,120.44650793075562,2,57,127,
pitchwheel,120.47248792648315,2,,,657
note_off,120.47438478469849,2,57,64,
pitchwheel,120.50147294998169,2,,,-15
note_on,120.50198769569397,2,57,127,
pitchwheel,120.55514597892761,2,,,0
pitchwheel,120.5722758769989,1,,,206
note_off,120.58435893058777,1,61,64,
pitchwheel,120.65757703781128,1,,,17
note_on,120.6580138206482,1,61,117,
note_off,120.68847584724426,1,61,64,
pitchwheel,120.68998670578003,1,,,41
note_on,120.69037580490112,1,61,127,
pitchwheel,120.72034573554993,1,,,-4
note_off,120.73654890060425,2,57,64,
pitchwheel,120.73788499832153,2,,,-15
note_on,120.73833990097046,2,57,127,
note_off,120.74426174163818,0,66,64,
pitchwheel,120.75452971458435,2,,,0
pitchwheel,120.79542875289917,0,,,8
note_on,120.79546880722046,0,66,127,
note_off,120.79638981819153,1,61,64,
pitchwheel,120.80239987373352,0,,,0
pitchwheel,120.82144904136658,1,,,17
note_on,120.82187175750732,1,61,127,
note_off,120.83246684074402,2,57,64,
pitchwheel,120.83642601966858,1,,,0
pitchwheel,120.90331983566284,2,,,-117
note_on,120.90367484092712,2,58,127,
pitchwheel,120.93062782287598,2,,,-351
note_off,120.93853998184204,1,61,64,
pitchwheel,121.005530834198,1,,,30
note_on,121.00602388381958,1,61,127,
pitchwheel,121.04244184494019,1,,,-12
note_off,121.05444288253784,2,58,64,
note_off,121.12453770637512,1,61,64,
pitchwheel,121.19344687461853,1,,,17
note_on,121.19386887550354,1,61,127,
pitchwheel,121.2065327167511,1,,,0
note_off,121.29857087135315,1,61,64,
note_off,121.30252289772034,5,52,64,
pitchwheel,121.30376982688904,5,,,-31
note_on,121.3039219379425,5,40,127,
pitchwheel,121.37753987312317,1,,,4
note_on,121.37806177139282,1,61,127,
pitchwheel,121.45162391662598,2,,,122
note_on,121.45166683197021,2,56,91,
note_off,121.48055505752563,2,56,64,
pitchwheel,121.48215389251709,2,,,11
note_on,121.48248600959778,2,57,80,
note_off,121.48635292053223,0,66,64,
pitchwheel,121.49858784675598,2,,,0
pitchwheel,121.52134680747986,0,,,-88
note_on,121.52176284790039,0,66,127,
note_off,121.5224027633667,1,61,64,
pitchwheel,121.56538605690002,1,,,4
note_on,121.565762758255,1,61,127,
pitchwheel,121.57243084907532,1,,,0
note_off,121.59855580329895,2,57,64,
pitchwheel,121.59983897209167,2,,,-15
note_on,121.6001489162445,2,57,127,
note_off,121.60654497146606,4,45,64,
pitchwheel,121.62245297431946,3,,,-666
pitchwheel,121.64752101898193,4,,,-31
note_on,121.64784097671509,4,48,127,
note_off,121.66257190704346,3,54,64,
note_off,121.69657588005066,1,61,64,
pitchwheel,121.77355194091797,1,,,-5
note_on,121.7735948562622,1,61,127,
note_off,121.78438568115234,2,57,64,
pitchwheel,121.84254384040833,1,,,0
note_off,121.85837388038635,0,66,64,
pitchwheel,121.8598747253418,2,,,11
note_on,121.86036467552185,2,57,127,
note_off,121.86825776100159,1,61,64,
pitchwheel,121.88132691383362,0,,,-64
note_on,121.88184976577759,0,66,127,
